36748.02083,72,66,73,70,72,69,74,70,73,70,67
36748.0625,72,65,73,70,72,67,73,70,71,69,68
36748.10417,70,64,73,70,71,66,72,70,71,68,67
36748.14583,70,64,72,69,71,65,71,67,70,67,65
36748.1875,70,64,72,68,71,64,70,66,69,66,67
36748.22917,70,65,71,69,71,65,70,67,69,66,65
36748.27083,70,64,71,69,72,65,70,67,69,66,65
36748.3125,72,66,71,71,73,69,72,70,69,69,69
36748.35417,75,70,73,74,76,73,75,74,73,73,72
36748.39583,79,74,76,79,80,78,80,78,78,77,78
36748.4375,81,78,79,82,82,81,83,81,82,81,79
36748.47917,83,79,80,84,84,82,85,84,85,83,80
36748.52083,83,81,81,86,85,84,87,85,86,85,81
36748.5625,83,80,82,86,87,85,89,87,87,85,80
36748.60417,83,82,85,88,87,84,89,87,87,85,83
36748.64583,83,75,84,87,87,81,89,86,81,83,81
36748.6875,83,79,84,86,85,81,87,86,80,82,83
36748.72917,82,79,79,85,82,80,82,84,80,79,83
36748.77083,79,77,78,82,80,78,81,81,79,77,81
36748.8125,76,74,77,78,78,76,76,78,77,75,79
36748.85417,76,71,75,76,76,72,73,74,73,72,75
36748.89583,76,68,75,75,75,71,73,74,72,71,72
36748.9375,75,69,74,74,73,71,73,74,71,71,71
36748.97917,75,66,74,73,73,70,72,73,71,70,69
36749.02083,73,65,75,73,73,69,72,72,70,70,68
36749.0625,73,65,74,72,73,69,70,71,70,69,65
36749.10417,72,65,74,71,73,68,71,70,70,68,65
36749.14583,72,65,73,71,73,68,70,67,69,68,64
36749.1875,72,64,72,70,73,67,69,67,68,67,64
36749.22917,71,64,70,70,72,66,69,68,68,66,64
36749.27083,72,64,71,70,73,67,70,68,68,67,65
36749.3125,73,64,73,73,74,69,71,70,70,69,65
36749.35417,76,66,75,76,77,71,74,73,72,72,68
36749.39583,79,67,78,79,80,74,78,78,74,75,70
36749.4375,81,69,79,83,82,77,80,82,78,78,72
36749.47917,83,70,79,83,83,78,82,83,78,79,72
36749.52083,83,71,81,85,85,79,84,85,79,80,72
36749.5625,83,70,82,85,85,78,84,86,80,79,74
36749.60417,83,67,83,85,85,75,82,82,79,75,70
36749.64583,82,69,84,81,83,75,75,78,75,74,70
36749.6875,79,68,81,78,81,75,73,75,71,74,69
36749.72917,76,67,79,77,80,71,73,74,72,72,69
36749.77083,76,67,78,76,79,71,73,74,72,72,68
36749.8125,76,67,75,74,77,69,73,73,71,71,68
36749.85417,75,67,74,72,76,69,72,72,71,70,67
36749.89583,74,66,74,72,76,69,72,70,71,69,65
36749.9375,74,66,75,72,74,69,73,72,72,70,65
36749.97917,74,66,74,72,75,69,73,72,70,70,65
36750.02083,74,65,74,72,76,69,73,72,70,70,65
36750.0625,74,65,75,72,76,69,72,70,70,70,65
36750.10417,73,64,74,71,76,67,70,70,69,69,63
36750.14583,72,64,74,71,76,67,70,70,68,69,63
36750.1875,72,63,73,70,76,67,70,70,68,68,63
36750.22917,72,64,73,70,74,67,70,70,66,69,63
36750.27083,70,63,73,70,74,67,70,70,66,68,63
36750.3125,70,64,73,71,76,69,70,70,67,70,63
36750.35417,72,65,72,72,74,70,72,71,70,71,63
36750.39583,72,68,72,74,74,72,73,72,72,72,66
36750.4375,73,70,72,74,75,74,72,72,72,74,69
36750.47917,73,70,74,75,76,74,72,73,75,75,70
36750.52083,73,71,74,75,76,76,76,75,76,77,72
36750.5625,73,70,74,75,75,77,79,76,78,78,72
36750.60417,73,71,74,77,76,78,80,77,80,78,72
36750.64583,77,71,75,78,76,78,80,79,79,79,71
36750.6875,75,72,77,80,77,78,81,81,80,79,72
36750.72917,74,70,77,80,75,77,80,81,75,78,71
36750.77083,74,70,76,79,76,75,79,76,74,75,71
36750.8125,73,67,75,77,74,71,75,74,73,72,70
36750.85417,73,67,73,76,72,70,74,73,71,72,68
36750.89583,71,66,71,74,71,70,73,71,71,71,67
36750.9375,71,65,71,72,71,69,71,70,70,71,63
36750.97917,73,65,70,72,71,69,71,70,70,70,61
36751.02083,72,64,70,71,71,69,68,69,68,69,62
36751.0625,72,63,69,71,71,69,65,69,66,68,60
36751.10417,71,60,70,71,72,68,65,68,66,68,59
36751.14583,72,59,68,71,71,67,65,67,66,66,58
36751.1875,70,60,69,71,69,66,64,67,63,65,57
36751.22917,70,58,68,70,69,65,64,67,63,64,54
36751.27083,71,58,68,70,69,63,64,66,62,64,54
36751.3125,70,59,68,70,70,64,66,66,64,65,55
36751.35417,71,60,69,70,70,65,66,65,67,65,59
36751.39583,72,60,70,70,73,64,66,65,67,64,61
36751.4375,73,62,72,70,73,65,66,65,67,65,64
36751.47917,72,62,71,70,74,65,67,65,68,64,65
36751.52083,72,63,71,71,73,65,66,67,67,64,68
36751.5625,72,62,70,71,72,65,66,67,65,65,68
36751.60417,72,63,70,71,71,65,67,67,65,64,67
36751.64583,70,65,70,71,71,65,67,67,65,65,68
36751.6875,70,66,69,70,71,65,66,67,65,65,67
36751.72917,70,67,70,70,71,67,65,67,64,66,67
36751.77083,69,67,69,69,70,66,65,67,64,66,67
36751.8125,69,65,69,69,70,66,65,66,64,66,65
36751.85417,67,63,68,68,69,65,65,66,64,65,64
36751.89583,67,61,69,69,69,64,65,66,63,64,63
36751.9375,67,59,68,68,68,63,64,65,64,63,62
36751.97917,67,57,67,68,68,62,64,65,63,62,60
36752.02083,68,56,67,67,68,61,65,64,64,61,58
36752.0625,67,55,67,67,69,61,65,64,64,61,57
36752.10417,67,54,67,67,69,61,64,63,62,61,56
36752.14583,67,55,67,67,69,61,64,64,61,61,56
36752.1875,67,54,67,67,69,60,64,64,62,59,55
36752.22917,67,56,67,67,68,61,64,64,62,60,55
36752.27083,67,56,67,66,68,61,64,64,60,60,54
36752.3125,70,56,67,66,68,62,65,64,62,62,56
36752.35417,71,59,69,68,71,63,66,65,67,63,56
36752.39583,71,61,71,69,73,64,71,66,70,65,60
36752.4375,72,63,73,69,74,65,71,66,71,66,63
36752.47917,72,66,74,69,76,66,73,66,73,67,70
36752.52083,72,69,74,69,76,67,71,66,73,68,73
36752.5625,72,73,75,69,77,68,71,66,73,69,75
36752.60417,72,73,75,69,77,69,71,68,76,70,78
36752.64583,72,74,74,70,76,69,73,67,76,70,78
36752.6875,72,75,73,70,74,70,73,68,76,71,78
36752.72917,71,73,72,70,74,70,73,68,75,71,76
36752.77083,70,71,72,70,72,69,71,69,73,71,74
36752.8125,70,68,72,69,71,69,71,69,72,69,71
36752.85417,69,66,70,69,71,68,71,68,70,69,69
36752.89583,69,65,70,69,70,67,70,66,68,68,67
36752.9375,67,62,69,70,69,66,69,67,68,67,63
36752.97917,67,61,69,70,69,65,69,67,68,66,62
36753.02083,69,62,68,70,68,66,69,67,68,67,63
36753.0625,68,62,68,70,68,66,68,67,67,67,62
36753.10417,68,62,69,71,68,66,68,67,67,67,60
36753.14583,69,61,69,71,68,65,68,67,67,66,62
36753.1875,71,60,69,71,67,64,68,67,67,65,60
36753.22917,71,61,68,71,67,65,68,67,65,66,60
36753.27083,71,59,68,70,67,65,68,68,66,66,60
36753.3125,72,62,69,70,67,67,70,68,68,67,61
36753.35417,71,65,69,71,67,69,71,70,70,70,63
36753.39583,72,68,69,72,67,72,75,72,73,72,64
36753.4375,72,69,71,73,71,73,78,75,76,75,69
36753.47917,73,72,72,75,72,76,80,76,77,77,72
36753.52083,73,74,73,77,76,78,80,78,79,78,76
36753.5625,75,76,75,79,78,80,82,80,81,81,78
36753.60417,76,78,75,79,78,80,82,80,81,81,79
36753.64583,76,77,77,81,78,80,82,81,81,81,79
36753.6875,74,78,77,81,78,81,82,80,81,81,80
36753.72917,75,79,77,80,78,80,81,80,81,81,79
36753.77083,73,77,78,78,78,79,80,78,79,79,78
36753.8125,68,73,75,72,73,74,74,72,72,75,74
36753.85417,67,67,72,69,70,69,71,68,70,71,69
36753.89583,66,65,70,67,69,68,70,66,68,70,69
36753.9375,65,64,69,66,69,67,68,64,68,68,67
36753.97917,64,63,67,65,67,66,67,64,67,67,66
36754.02083,65,62,68,64,67,65,67,64,68,66,66
36754.0625,64,62,67,64,67,64,68,64,68,65,63
36754.10417,64,62,64,64,67,65,67,64,67,65,62
36754.14583,64,62,65,64,66,65,66,64,64,66,61
36754.1875,64,62,65,64,65,66,66,63,64,66,60
36754.22917,64,61,64,63,65,66,65,63,64,66,59
36754.27083,64,61,66,63,65,67,65,63,64,66,59
36754.3125,67,62,65,66,67,69,68,66,67,68,60
36754.35417,72,62,70,69,71,69,73,71,70,70,61
36754.39583,75,64,73,74,75,71,77,74,74,72,66
36754.4375,78,64,74,78,77,73,78,78,76,74,69
36754.47917,79,66,77,80,79,74,79,79,78,75,73
36754.52083,81,72,78,81,81,77,80,81,80,76,77
36754.5625,78,75,80,82,81,79,82,80,82,77,79
36754.60417,78,77,80,82,81,80,79,79,81,79,80
36754.64583,78,79,81,82,77,81,80,79,81,80,81
36754.6875,76,78,80,80,76,79,80,79,81,79,80
36754.72917,76,77,80,80,76,78,80,78,81,80,80
36754.77083,74,75,78,78,75,77,79,78,79,78,78
36754.8125,73,73,76,75,72,73,75,73,75,74,75
36754.85417,73,70,74,74,71,72,73,72,72,72,72
36754.89583,72,67,71,72,71,71,72,70,70,71,70
36754.9375,72,65,72,72,71,70,71,71,69,70,67
36754.97917,72,66,70,72,71,70,70,70,70,70,68
36755.02083,70,64,69,72,71,70,69,70,68,70,66
36755.0625,69,63,71,71,70,69,69,70,68,70,62
36755.10417,70,62,71,71,70,68,69,69,68,69,62
36755.14583,70,61,70,70,69,67,68,68,68,68,62
36755.1875,70,61,70,68,69,67,70,68,68,68,62
36755.22917,70,60,70,68,69,67,69,68,68,67,61
36755.27083,68,61,69,69,69,68,69,69,67,68,60
36755.3125,72,61,70,71,72,69,70,71,68,70,61
36755.35417,74,63,72,75,74,70,73,73,71,71,67
36755.39583,77,67,75,78,77,74,79,76,76,75,69
36755.4375,79,71,77,79,80,77,80,78,79,77,73
36755.47917,80,75,78,82,81,79,82,81,81,79,78
36755.52083,82,78,79,84,82,81,82,82,82,80,80
36755.5625,82,79,80,85,85,78,85,79,83,78,82
36755.60417,82,81,82,85,83,79,82,75,83,79,83
36755.64583,80,83,82,82,84,77,80,81,84,80,84
36755.6875,77,81,83,82,83,77,82,82,84,80,83
36755.72917,77,80,78,80,80,78,77,78,81,81,81
36755.77083,76,79,79,79,77,76,77,78,80,79,81
36755.8125,76,76,78,78,76,73,75,74,76,76,77
36755.85417,76,71,75,75,74,71,75,71,74,73,74
36755.89583,75,69,74,74,74,71,73,71,73,72,72
36755.9375,73,69,74,73,73,71,72,71,73,72,71
36755.97917,73,68,74,73,73,70,72,71,72,71,69
36756.02083,73,67,73,73,73,70,72,71,72,71,68
36756.0625,73,67,73,73,73,70,72,71,73,71,69
36756.10417,72,67,73,73,72,70,72,72,73,71,68
36756.14583,72,66,72,72,72,69,72,72,73,71,69
36756.1875,72,66,72,73,73,69,72,72,72,71,68
36756.22917,72,66,72,73,73,69,72,72,72,70,69
36756.27083,72,68,72,73,73,69,72,72,72,70,70
36756.3125,75,68,73,73,74,70,73,73,72,71,69
36756.35417,77,72,74,77,76,73,75,76,73,74,72
36756.39583,81,73,76,80,78,77,79,80,76,78,76
36756.4375,82,77,79,83,80,81,81,83,80,82,78
36756.47917,83,80,81,86,83,83,85,85,84,84,81
36756.52083,85,83,83,88,84,86,87,87,87,86,83
36756.5625,85,85,85,89,87,87,89,89,88,88,86
36756.60417,85,85,87,90,89,87,90,89,90,89,88
36756.64583,86,86,87,90,89,88,90,89,89,89,88
36756.6875,85,86,87,89,87,88,89,89,89,89,89
36756.72917,84,86,86,88,86,87,89,87,88,88,88
36756.77083,82,84,84,86,84,84,87,84,86,85,87
36756.8125,80,79,83,81,81,79,82,81,82,81,82
36756.85417,78,76,77,80,79,76,81,78,76,77,76
36756.89583,77,73,79,78,78,75,75,75,74,76,73
36756.9375,76,74,78,78,78,76,74,75,73,77,71
36756.97917,76,71,78,77,77,75,74,75,73,76,71
36757.02083,76,70,78,77,78,73,74,74,71,74,70
36757.0625,75,69,77,76,77,72,74,74,71,74,69
36757.10417,75,67,76,75,76,72,74,73,71,73,66
36757.14583,75,67,75,74,76,71,74,72,70,72,66
36757.1875,75,66,75,74,74,71,73,72,69,71,64
36757.22917,73,65,75,74,74,69,72,72,68,71,63
36757.27083,74,64,75,73,74,69,72,72,69,70,63
36757.3125,75,68,75,75,77,73,73,73,72,73,66
36757.35417,79,71,78,79,80,76,78,78,75,78,71
36757.39583,83,76,80,83,83,81,83,82,81,81,78
36757.4375,85,80,82,86,85,83,86,85,86,84,82
36757.47917,88,84,83,89,88,86,88,88,88,87,86
36757.52083,88,85,86,90,90,87,90,89,90,88,86
36757.5625,89,86,88,90,90,88,92,89,91,89,87
36757.60417,88,85,89,90,91,87,92,89,91,89,86
36757.64583,89,86,88,90,90,88,91,90,89,90,85
36757.6875,86,84,88,90,89,88,90,89,84,88,85
36757.72917,83,80,87,88,87,86,87,87,85,87,81
36757.77083,82,78,86,85,85,82,86,84,83,83,80
36757.8125,80,77,83,81,82,79,83,80,82,80,79
36757.85417,80,74,81,79,80,77,81,77,81,78,76
36757.89583,79,72,80,79,79,76,80,76,79,77,73
36757.9375,79,73,79,79,78,77,79,76,78,78,74
36757.97917,77,73,79,78,77,76,78,76,78,77,73
36758.02083,77,72,78,77,77,75,79,75,77,76,73
36758.0625,77,71,78,76,77,74,78,75,77,76,71
36758.10417,75,71,79,75,77,73,78,75,77,75,72
36758.14583,75,70,78,75,77,72,78,75,77,74,73
36758.1875,75,70,78,75,76,73,78,75,76,74,71
36758.22917,75,70,77,76,77,73,76,75,75,73,71
36758.27083,74,71,77,76,77,73,76,75,75,74,73
36758.3125,76,72,77,77,78,75,78,77,76,76,74
36758.35417,80,72,79,80,80,77,80,79,78,77,73
36758.39583,82,73,80,83,83,79,81,82,77,80,74
36758.4375,85,74,81,86,86,80,82,86,78,81,76
36758.47917,85,78,82,88,85,83,81,86,78,82,78
36758.52083,89,76,83,88,85,83,82,85,81,83,76
36758.5625,87,77,83,88,84,85,84,84,81,85,73
36758.60417,85,70,82,85,84,81,84,88,80,83,71
36758.64583,83,73,82,87,84,83,78,89,74,81,74
36758.6875,79,74,79,88,78,83,74,82,75,79,73
36758.72917,78,74,80,86,73,78,74,77,73,76,75
36758.77083,74,74,75,77,74,74,73,72,73,74,73
36758.8125,71,71,73,73,74,72,73,72,71,73,71
36758.85417,72,68,73,73,71,71,72,72,71,72,69
36758.89583,72,67,73,73,69,72,71,72,67,72,65
36758.9375,72,66,70,72,68,71,69,72,68,71,64
36758.97917,72,64,69,72,66,70,68,70,66,70,62
36759.02083,71,63,68,72,65,69,66,70,64,69,61
36759.0625,68,63,66,71,64,69,66,68,64,68,60
36759.10417,68,59,66,70,63,66,65,67,63,65,58
36759.14583,66,59,65,69,62,65,64,66,62,64,57
36759.1875,65,58,64,67,62,64,62,64,60,63,55
36759.22917,65,58,63,66,61,62,62,63,59,62,55
36759.27083,65,57,63,65,61,62,62,63,59,61,55
36759.3125,67,59,63,68,64,64,64,66,62,64,55
36759.35417,69,63,65,71,67,68,67,70,66,68,59
36759.39583,72,65,67,74,69,71,73,73,70,72,62
36759.4375,74,68,69,77,72,73,75,75,72,73,65
36759.47917,74,70,71,78,72,75,76,77,74,75,71
36759.52083,75,72,73,79,73,76,78,78,74,76,73
36759.5625,75,74,75,80,75,76,79,79,75,77,76
36759.60417,75,75,76,80,76,78,79,80,78,78,77
36759.64583,75,75,75,80,76,78,80,80,78,79,79
36759.6875,74,76,76,80,76,78,79,80,78,79,78
36759.72917,74,75,76,78,77,78,79,78,77,78,78
36759.77083,72,74,75,74,73,74,78,76,76,75,75
36759.8125,66,70,73,70,68,69,72,68,72,70,73
36759.85417,65,65,68,67,65,67,68,66,68,68,69
36759.89583,63,62,66,66,63,65,67,64,65,65,65
36759.9375,63,60,62,64,63,64,65,63,64,64,62
36759.97917,63,59,62,63,62,63,65,63,63,63,62
36760.02083,61,58,61,62,60,61,65,61,63,62,61
36760.0625,61,57,61,61,60,61,65,61,63,61,59
36760.10417,59,56,59,60,59,60,64,60,61,60,59
36760.14583,59,56,59,60,59,60,63,60,61,60,57
36760.1875,59,56,58,59,58,59,63,59,60,59,56
36760.22917,59,55,58,58,58,59,62,57,60,58,55
36760.27083,59,56,57,58,59,58,62,57,60,58,55
36760.3125,65,58,59,63,64,62,64,62,62,63,58
36760.35417,71,63,65,69,69,67,69,70,65,68,61
36760.39583,73,67,71,73,74,73,76,74,73,74,66
36760.4375,75,69,74,76,76,75,79,77,77,76,69
36760.47917,77,73,77,79,78,78,81,80,79,79,74
36760.52083,78,77,79,81,80,80,82,81,81,81,77
36760.5625,76,80,79,82,82,81,84,81,83,82,80
36760.60417,76,81,79,82,82,82,85,83,83,83,81
36760.64583,76,82,81,83,80,82,84,83,83,83,83
36760.6875,78,81,80,82,82,82,84,82,83,83,83
36760.72917,76,81,80,82,81,81,84,82,83,82,83
36760.77083,74,79,79,80,79,79,81,79,81,80,81
36760.8125,71,73,77,72,73,71,76,72,73,72,76
36760.85417,67,68,73,70,71,69,73,67,70,70,71
36760.89583,65,65,71,69,71,67,71,67,69,68,67
36760.9375,65,64,70,67,68,66,69,65,67,66,65
36760.97917,64,63,69,65,67,65,68,65,66,65,63
36761.02083,64,62,65,65,67,64,67,64,64,65,62
36761.0625,64,61,64,63,65,64,67,63,64,64,61
36761.10417,64,59,64,63,65,63,65,63,63,64,58
36761.14583,64,60,64,62,65,62,65,61,63,63,59
36761.1875,64,58,62,61,64,61,65,61,62,62,56
36761.22917,64,57,60,62,64,61,64,61,61,62,56
36761.27083,64,57,62,62,63,61,64,61,61,61,56
36761.3125,69,61,62,66,68,65,66,65,64,65,59
36761.35417,73,64,68,71,72,70,71,71,69,71,63
36761.39583,75,69,74,77,76,75,78,76,75,76,68
36761.4375,77,72,78,80,81,78,81,80,79,79,72
36761.47917,80,77,80,81,82,80,83,81,82,81,78
36761.52083,80,79,82,83,83,82,86,83,85,83,80
36761.5625,81,82,82,85,82,82,87,84,84,83,83
36761.60417,81,84,84,85,82,84,88,85,85,84,84
36761.64583,81,85,84,85,78,84,88,85,87,84,86
36761.6875,80,83,83,85,77,82,86,86,85,84,84
36761.72917,78,83,81,84,75,83,85,82,84,83,83
36761.77083,76,81,79,80,74,80,83,79,82,80,82
36761.8125,71,73,76,74,72,73,79,72,75,74,77
36761.85417,68,69,73,72,71,70,73,69,71,71,74
36761.89583,68,67,73,71,71,69,71,68,69,69,70
36761.9375,66,66,72,67,71,68,70,69,69,68,65
36761.97917,65,64,71,66,71,68,68,64,68,67,64
36762.02083,65,64,70,64,71,66,67,64,66,66,63
36762.0625,65,64,69,63,71,65,66,63,65,65,64
36762.10417,65,61,68,62,71,63,66,61,65,63,62
36762.14583,65,61,69,62,71,63,65,60,64,62,61
36762.1875,65,61,69,61,72,62,65,58,63,62,60
36762.22917,63,59,69,61,72,61,64,58,63,61,59
36762.27083,63,60,68,60,72,62,64,58,62,61,59
36762.3125,68,62,68,65,73,64,67,64,64,64,61
36762.35417,73,65,70,72,73,68,70,70,69,67,65
36762.39583,74,67,71,77,75,70,75,75,71,71,70
36762.4375,78,71,74,79,75,74,78,77,76,75,75
36762.47917,77,74,77,81,75,76,80,81,78,76,78
36762.52083,79,77,79,82,76,78,82,81,80,79,80
36762.5625,80,78,80,83,76,80,82,81,82,80,79
36762.60417,79,79,80,84,76,80,84,83,82,81,81
36762.64583,79,80,78,82,76,81,84,81,82,82,82
36762.6875,79,80,79,83,76,80,82,83,81,81,81
36762.72917,76,79,78,81,74,80,81,81,81,81,79
36762.77083,74,78,77,78,73,78,80,78,79,79,78
36762.8125,74,71,75,72,71,72,76,72,74,72,75
36762.85417,73,66,73,69,70,69,72,70,70,70,68
36762.89583,73,63,71,68,69,67,70,69,69,68,65
36762.9375,73,64,71,66,69,66,70,64,70,66,65
36762.97917,73,63,69,64,68,66,66,63,67,65,62
36763.02083,72,63,69,65,68,64,67,63,66,64,63
36763.0625,68,62,70,64,67,63,66,63,65,64,62
36763.10417,68,62,68,65,67,64,66,62,65,63,61
36763.14583,68,63,68,64,66,64,65,62,63,64,61
36763.1875,68,62,67,64,65,63,66,62,64,63,61
36763.22917,68,60,66,63,66,63,66,62,64,63,60
36763.27083,70,59,66,64,66,63,68,63,64,63,59
36763.3125,74,61,66,69,71,66,69,66,65,66,60
36763.35417,75,65,69,76,74,69,71,70,70,68,63
36763.39583,76,69,74,80,76,71,75,74,73,70,71
36763.4375,77,72,77,81,78,75,80,79,76,74,75
36763.47917,79,74,77,84,78,78,81,82,78,78,79
36763.52083,80,78,79,85,79,80,83,83,80,81,80
36763.5625,80,79,80,85,79,81,85,84,82,82,82
36763.60417,82,81,81,87,80,83,86,87,82,83,82
36763.64583,80,80,81,86,80,84,87,87,83,84,81
36763.6875,80,81,80,85,78,83,84,87,83,84,82
36763.72917,78,80,80,84,77,82,84,82,82,82,82
36763.77083,76,79,79,81,75,80,81,81,81,81,79
36763.8125,74,72,76,77,73,73,79,76,75,73,76
36763.85417,74,68,75,74,72,70,75,73,72,71,73
36763.89583,74,66,74,72,71,70,73,72,69,70,68
36763.9375,74,64,72,71,71,68,72,70,69,68,65
36763.97917,73,64,71,70,69,68,72,69,69,68,65
36764.02083,73,64,69,68,70,67,72,66,69,67,64
36764.0625,68,62,68,67,69,65,72,66,69,66,63
36764.10417,69,62,69,67,68,65,72,65,68,65,63
36764.14583,68,62,68,67,68,65,72,64,67,65,63
36764.1875,68,61,67,67,69,65,71,66,66,65,61
36764.22917,68,61,66,67,67,65,72,65,67,66,61
36764.27083,68,61,66,67,69,65,71,67,66,66,61
36764.3125,73,64,67,71,69,68,72,69,69,68,63
36764.35417,76,68,71,74,72,71,73,72,71,71,68
36764.39583,80,72,74,80,74,74,74,74,73,73,74
36764.4375,80,77,78,82,80,79,79,81,78,78,78
36764.47917,82,80,80,85,82,81,81,82,81,81,80
36764.52083,82,81,81,86,83,83,83,84,82,83,82
36764.5625,83,82,82,86,84,84,85,85,85,84,85
36764.60417,83,84,82,88,84,86,86,87,86,86,86
36764.64583,82,84,82,88,83,85,87,86,86,86,88
36764.6875,81,84,83,87,82,86,87,87,87,86,85
36764.72917,80,83,81,85,82,85,87,86,85,86,84
36764.77083,76,82,81,82,80,82,84,82,83,83,82
36764.8125,74,77,79,78,77,75,79,74,78,76,80
36764.85417,73,73,77,75,75,73,75,74,73,73,76
36764.89583,73,71,75,74,73,71,73,71,72,72,73
36764.9375,70,70,71,71,72,71,73,68,71,71,71
36764.97917,68,68,69,69,71,69,73,67,71,69,72
36765.02083,68,67,67,69,71,68,73,67,72,68,71
36765.0625,68,67,68,68,70,67,72,66,70,67,70
36765.10417,68,66,67,69,70,66,72,66,71,67,69
36765.14583,66,65,66,68,69,66,72,70,70,66,68
36765.1875,67,65,66,67,69,68,72,69,69,68,68
36765.22917,66,65,66,66,69,68,71,69,69,68,67
36765.27083,66,64,66,66,69,67,71,69,68,67,65
36765.3125,73,67,67,69,72,70,72,70,70,71,68
36765.35417,77,71,73,72,77,73,75,73,73,74,72
36765.39583,81,75,77,79,80,79,80,80,79,80,76
36765.4375,82,79,81,82,83,82,84,83,83,83,80
36765.47917,83,82,82,85,85,84,86,86,85,85,84
36765.52083,84,85,83,87,86,86,88,87,88,86,88
36765.5625,84,86,84,88,87,87,89,89,88,88,88
36765.60417,84,87,86,89,87,88,90,89,89,88,88
36765.64583,83,86,86,89,88,87,90,89,90,88,89
36765.6875,82,82,85,89,88,84,89,89,89,86,89
36765.72917,80,85,85,87,85,86,87,87,88,86,88
36765.77083,76,83,83,83,82,83,85,82,85,83,85
36765.8125,72,78,79,78,79,76,81,74,81,78,82
36765.85417,68,75,77,76,75,73,78,73,79,73,79
36765.89583,67,72,73,74,74,71,76,71,74,72,75
36765.9375,68,71,72,72,72,70,74,69,74,71,73
36765.97917,68,69,70,71,72,69,73,68,72,69,72
36766.02083,68,68,69,70,69,69,73,67,72,69,72
36766.0625,68,68,68,69,69,69,71,67,72,69,70
36766.10417,66,66,66,69,69,67,72,66,71,67,70
36766.14583,66,67,66,71,68,70,72,67,71,68,69
36766.1875,67,66,66,72,67,69,71,70,70,69,69
36766.22917,67,65,67,72,69,69,72,72,71,69,68
36766.27083,68,65,66,72,69,69,72,72,69,69,68
36766.3125,74,68,67,73,70,70,72,72,71,71,69
36766.35417,79,72,72,76,73,74,73,73,73,74,73
36766.39583,81,76,78,80,77,78,76,77,78,77,76
36766.4375,82,80,79,84,82,82,82,81,82,81,82
36766.47917,84,81,82,86,84,84,85,84,84,84,84
36766.52083,84,82,82,88,85,85,88,88,86,85,85
36766.5625,83,83,84,89,86,86,87,89,88,86,87
36766.60417,85,84,84,90,86,86,89,90,87,87,87
36766.64583,85,83,84,90,85,84,89,90,87,85,87
36766.6875,83,82,84,89,83,83,89,87,88,84,84
36766.72917,82,81,84,87,83,81,88,84,86,81,82
36766.77083,79,79,83,82,83,78,84,82,83,79,81
36766.8125,76,75,81,79,80,75,82,79,80,76,78
36766.85417,74,74,79,76,78,74,80,77,78,76,77
36766.89583,74,74,75,74,76,75,79,75,79,76,76
36766.9375,74,73,75,73,75,74,78,73,77,74,72
36766.97917,74,72,72,71,74,73,74,71,76,74,72
36767.02083,74,72,72,70,74,72,73,71,75,73,72
36767.0625,75,71,72,71,72,72,72,71,74,73,72
36767.10417,75,71,71,71,73,72,70,71,71,72,71
36767.14583,75,71,72,72,73,72,69,71,70,72,72
36767.1875,75,71,72,73,71,71,68,73,68,72,71
36767.22917,75,70,74,74,73,72,69,73,69,72,71
36767.27083,75,70,75,75,75,73,70,75,70,73,70
36767.3125,76,70,76,77,76,74,73,75,72,74,70
36767.35417,79,70,76,81,77,75,79,79,75,75,71
36767.39583,82,71,77,82,78,75,81,81,78,75,74
36767.4375,83,72,76,85,77,74,83,83,81,76,77
36767.47917,83,74,75,82,76,74,84,79,82,76,80
36767.52083,84,77,73,80,79,76,84,75,82,76,81
36767.5625,84,78,76,82,83,75,81,76,82,75,83
36767.60417,82,79,79,79,84,76,80,76,80,76,83
36767.64583,81,80,82,76,83,76,77,75,79,76,83
36767.6875,81,80,82,75,81,77,76,73,76,76,83
36767.72917,80,78,81,75,78,76,76,73,76,76,81
36767.77083,78,76,79,75,78,75,75,73,77,75,80
36767.8125,78,73,78,74,76,73,75,73,77,74,77
36767.85417,75,73,78,75,77,74,75,72,75,73,76
36767.89583,73,73,77,75,78,73,75,73,75,73,74
36767.9375,73,71,77,74,78,72,75,73,77,72,74
36767.97917,73,70,76,74,78,72,74,73,75,72,72
36768.02083,73,70,76,74,76,72,75,73,74,72,71
36768.0625,75,68,76,74,76,71,74,73,74,71,71
36768.10417,75,67,76,74,76,70,74,72,73,70,70
36768.14583,75,66,76,73,76,69,74,72,72,70,68
36768.1875,75,65,76,72,75,69,72,71,70,69,67
36768.22917,75,64,75,71,74,68,72,69,70,68,67
36768.27083,74,64,75,70,74,68,72,67,68,67,65
36768.3125,75,67,75,72,75,70,73,70,71,70,67
36768.35417,77,71,76,77,76,76,77,75,75,75,71
36768.39583,79,73,77,80,77,78,80,80,79,79,75
36768.4375,79,74,79,83,80,80,81,82,81,81,76
36768.47917,81,76,80,83,81,81,82,82,81,82,78
36768.52083,81,78,81,85,82,83,84,84,81,83,78
36768.5625,81,80,81,85,82,83,84,84,82,83,81
36768.60417,82,80,82,86,83,85,84,84,82,85,83
36768.64583,82,81,83,87,82,83,85,86,84,84,83
36768.6875,81,81,82,87,82,82,84,86,84,84,84
36768.72917,81,80,81,86,80,82,83,84,84,83,83
36768.77083,78,78,80,81,80,80,82,81,81,81,80
36768.8125,75,72,79,78,77,76,76,75,74,75,76
